ID,Group,weight_group,Weight,Time,Country,gender,urban_global,education_ISCE,age,a_1,a_2,a_3,a_4,a_5,proposal_01,proposal_02,proposal_03,proposal_04,proposal_05,proposal_06,proposal_07,proposal_08,proposal_09,proposal_10,proposal_11,proposal_12,proposal_13,proposal_14,proposal_15,proposal_16,proposal_17,proposal_18,proposal_19,proposal_20,proposal_21,proposal_22,proposal_23,proposal_24,proposal_25,proposal_26,proposal_27,proposal_28,proposal_29,proposal_30,proposal_31,proposal_32,proposal_33,proposal_34,proposal_35,proposal_36,proposal_37,proposal_38,proposal_39,proposal_40,proposal_41,proposal_42,proposal_43,proposal_44,proposal_45,statement_01,statement_02,statement_03,statement_04,statement_05,statement_06,statement_07,statement_08,statement_09,statement_10,statement_11,statement_12,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,civic_1,civic_2,civic_3,civic_4,civic_5,civic_6,civic_7,disagree_1,disagree_2,disagree_3,disagree_4,disagree_5,disagree_6,disagree_7,disagree_8,disagree_9,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,b_01,b_02,b_03,b_04,b_05,b_06,b_07,b_08_1,b_08_2,b_08_3,b_08_4,b_08_5,b_09,b_10_01,b_10_02,b_10_03,b_10_04,b_10_05,b_10_06,b_10_07,b_10_08,b_10_09,b_10_10,b_10_11,b_10_12,b_10_13,b_10_14,b_10_15,b_10_16,eval_01,eval_02,eval_03,eval_04,eval_05,eval_06,eval_07,eval_08,eval_09,eval_10,eval_11,eval_12,eval_13,eval_14,eval_15,eval_16,eval_17,eval_18
CO_1748609966,1,Colombia_Treatment,1.32329319289358,0,2,0,1,3,54,4,7,1,9,9,10,5,2,5,7,5,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,8,10,8,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,0,7,9,10,10,10,10,2,10,3,10,9,10,10,10,10,10,10,7,6,10,5,5,6,6,10,10,5,9,9,9,5,3,10,2,0,5,7,5,5,4,,1,2,2,4,1,1,2,1,1,1,8,,,,,,,1,0,1,0,1,0,1,0,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748609966,1,Colombia_Treatment,1.32329319289358,1,2,0,1,3,54,3,8,1,9,8,10,0,10,1,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,8,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,0,4,10,10,9,10,3,0,10,1,,6,8,10,10,10,10,10,2,8,9,1,3,8,9,9,9,9,9,9,7,10,2,8,1,1,2,3,0,6,4,,5,5,,4,1,1,2,1,1,1,8,,,,,,,1,0,1,0,1,0,1,0,,0,1,0,0,0,0,0,9,9,10,10,10,9,9,9,9,9,8,2,9,9,9,10,0,10
CO_1748580386,1,Colombia_Treatment,1.24871089060212,0,2,1,0,2,33,6,9,0,,,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,0,0,10,10,10,10,10,10,10,10,,10,9,10,10,10,10,10,10,10,8,10,9,10,0,,8,9,,10,10,,10,10,10,0,0,9,,0,8,,,1,2,4,4,1,,,1,1,,,,,,,,100,1,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748580386,1,Colombia_Treatment,1.24871089060212,1,2,1,0,2,33,9,10,0,,,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,9,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,9,10,10,9,10,10,10,10,8,,,10,10,8,10,9,10,10,10,10,9,4,,1,5,4,1,1,,,2,2,,,,,,,,100,1,0,1,0,1,0,0,0,,1,1,0,1,0,0,0,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,0,8
CO_1748581032,1,Colombia_Treatment,0.324774782619197,0,2,1,0,6,50,9,9,1,5,5,10,10,10,5,10,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,8,8,8,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,8,,,,9,5,10,10,10,8,,,,10,8,10,10,8,10,10,10,0,10,,,,1,10,,,,10,10,10,10,2,10,5,7,8,9,7,5,4,,5,5,4,4,1,3,1,1,1,1,1,0,0,0,0,1,,1,0,1,0,1,0,0,1,,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,
CO_1748581032,1,Colombia_Treatment,0.324774782619197,1,2,1,0,6,50,6,7,0,,,9,9,9,9,9,10,10,9,10,10,6,6,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,8,7,7,7,8,7,7,7,7,7,7,8,6,7,5,7,6,7,7,6,6,7,7,7,6,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,5,5,5,7,6,6,6,4,9,10,10,10,5,3,,4,5,4,4,1,1,3,3,1,,,,,,,,,1,0,1,0,1,1,1,1,,0,1,0,1,1,0,0,7,8,9,4,5,6,5,6,7,2,4,7,5,6,3,7,6,8
CO_1748521370,1,Colombia_Treatment,0.83171845846177,0,2,0,0,6,51,7,7,0,,,8,7,8,8,7,7,9,8,9,9,9,8,6,9,9,9,9,9,9,9,9,8,9,9,9,9,6,6,9,9,4,9,9,6,10,10,9,4,7,9,9,10,10,10,9,7,8,3,8,10,9,9,10,3,9,7,3,9,6,9,9,8,9,9,10,4,8,10,10,8,6,7,8,7,8,7,6,8,7,6,9,6,9,9,9,9,9,4,,5,5,4,4,1,3,2,1,1,,,,,,,,40,1,0,1,1,1,0,1,0,,1,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,
CO_1748521370,1,Colombia_Treatment,0.83171845846177,1,2,0,0,6,51,8,9,0,,,8,8,8,7,10,10,7,10,10,8,9,7,10,6,9,10,10,9,8,10,8,9,10,8,9,10,10,7,8,7,7,8,9,8,8,7,9,10,8,9,9,9,10,8,10,9,8,9,7,8,7,8,8,8,9,7,9,10,7,7,8,9,8,9,9,8,8,8,9,8,9,8,9,9,8,9,8,9,9,9,9,6,9,9,9,9,8,4,1,5,4,4,4,1,2,2,1,1,,,,,,,,80,1,0,1,1,1,0,1,0,,0,1,0,1,1,1,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10
CO_1748664730,1,Colombia_Treatment,1.28439482717836,0,2,1,0,3,40,5,5,0,,,10,10,10,10,4,0,10,,7,7,8,8,7,8,8,8,10,10,10,10,10,10,8,,10,10,8,8,9,7,9,9,10,10,9,10,8,5,6,3,8,7,6,9,8,6,5,,,10,7,8,9,8,5,7,8,8,2,10,10,10,10,10,9,0,9,,,7,6,9,9,8,9,,7,8,9,,,4,5,7,7,7,7,,,5,5,,5,1,3,2,1,1,,,,,,,,0,1,0,1,1,1,0,1,0,,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,
CO_1748664730,1,Colombia_Treatment,1.28439482717836,1,2,1,0,3,40,3,9,0,,,10,10,10,6,10,9,10,10,1,8,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,0,0,10,10,2,8,3,2,10,9,10,4,10,9,10,10,10,10,3,3,3,2,3,8,10,9,9,8,9,9,,10,3,10,3,4,6,6,6,7,4,,5,5,2,5,1,3,2,1,1,,,,,,,,50,1,0,1,1,1,0,1,1,,0,1,0,1,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10
CO_1748605874,0,Colombia_Control,0.927764439642283,0,2,1,0,6,44,4,6,1,4,6,7,9,8,8,8,8,8,8,8,8,8,6,4,8,9,9,9,10,10,10,9,10,10,8,10,9,10,10,10,10,10,10,10,10,9,8,7,8,9,8,8,8,8,8,8,7,8,4,7,7,8,8,8,7,7,8,8,8,6,8,8,8,9,10,10,3,9,10,10,10,8,7,8,,8,7,7,,7,5,8,7,5,8,7,7,5,4,,1,,4,4,1,4,1,1,1,1,8,,,,,,60,1,0,0,0,1,1,0,1,,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748605874,0,Colombia_Control,0.927764439642283,1,2,1,0,6,44,5,5,1,4,4,10,8,8,8,10,9,10,10,9,10,9,5,8,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,,8,10,9,9,9,8,8,8,6,9,9,9,9,9,9,8,10,6,7,8,8,8,5,8,8,7,9,5,10,10,8,9,10,10,3,5,9,9,9,,3,5,7,5,5,5,6,7,7,6,2,7,7,7,7,5,2,,1,5,,4,1,4,2,1,1,1,1,0,0,0,1,0,78,1,0,1,0,1,1,0,1,,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748526354,1,Colombia_Treatment,1.54139408744097,0,2,1,0,7,43,10,10,1,10,10,10,10,10,5,10,5,10,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,0,10,5,10,10,10,5,10,10,10,10,5,10,10,10,10,10,10,5,0,0,5,5,0,10,10,10,5,5,5,5,10,5,10,5,10,10,10,10,5,4,,5,,4,4,1,1,3,1,1,3,1,0,0,0,1,0,,1,0,1,0,1,1,1,1,,0,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,
CO_1748526354,1,Colombia_Treatment,1.54139408744097,1,2,1,0,7,43,8,8,1,10,10,10,10,10,5,10,10,10,10,5,10,10,10,5,10,10,10,10,10,10,10,10,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,8,0,10,10,10,10,10,10,0,10,5,10,5,10,10,10,10,10,10,5,0,5,0,0,10,10,5,5,5,5,10,5,10,0,10,5,10,10,10,10,5,4,,4,5,4,4,1,1,2,1,1,3,1,0,0,0,1,0,51,1,0,1,1,1,1,0,1,,0,1,1,1,1,1,0,10,10,10,10,10,10,10,10,10,,,0,0,10,5,10,0,10
CO_1748550370,1,Colombia_Treatment,0.727154731673301,0,2,1,0,7,30,7,9,1,7,7,10,9,10,2,,7,9,10,0,6,8,8,7,,10,10,10,10,10,10,7,,6,9,9,9,7,4,8,10,8,8,4,8,10,8,9,9,8,4,8,,8,6,9,6,,5,8,4,3,5,6,10,7,,,9,,9,8,9,9,10,7,3,5,9,5,3,3,5,5,8,6,,,,7,8,,3,3,7,6,5,3,2,,5,5,4,4,1,2,2,2,2,1,1,0,0,0,1,0,10,1,1,1,0,1,0,1,0,,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,
CO_1748550370,1,Colombia_Treatment,0.727154731673301,1,2,1,0,7,30,7,9,0,,,10,9,8,7,1,5,10,8,5,10,7,9,6,9,10,10,10,10,10,10,10,9,10,8,9,10,9,3,9,8,8,9,10,10,9,5,10,10,10,5,10,8,8,8,7,10,10,1,8,2,5,6,8,5,3,2,7,5,4,10,6,7,8,10,7,2,7,9,1,8,,6,2,,6,5,9,5,9,,8,2,5,8,7,7,5,4,,5,5,4,4,1,2,2,2,1,,,,,,,,13,1,1,1,0,1,1,1,0,,0,1,0,1,1,1,0,10,9,10,10,8,9,9,10,9,10,5,0,8,9,7,10,2,10
CO_1748461138,1,Colombia_Treatment,0.488250398931674,0,2,1,0,7,62,6,8,1,9,9,9,9,9,7,7,8,9,8,8,9,8,9,8,9,10,10,10,10,10,10,10,10,10,10,10,7,10,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,10,10,10,10,5,5,5,5,10,5,5,8,9,10,10,10,5,5,5,5,5,10,10,5,5,5,5,5,5,5,5,10,6,6,8,8,8,8,4,,1,2,4,4,1,3,2,8,7,1,1,0,0,0,1,0,,1,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748461138,1,Colombia_Treatment,0.488250398931674,1,2,1,0,7,62,8,8,1,8,8,8,5,10,3,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,5,5,5,5,10,10,5,5,5,5,10,5,10,10,10,10,10,10,,5,5,5,5,5,8,5,5,5,5,5,5,5,5,10,8,9,10,10,10,8,4,,5,5,4,4,1,3,2,8,1,1,8,,,,,,,1,0,0,0,1,0,0,0,,0,1,0,1,0,1,0,8,10,10,10,9,9,9,9,9,10,10,0,,10,10,10,0,10
CO_1748272010,1,Colombia_Treatment,0.407068137478644,0,2,1,0,7,56,6,6,0,,,8,3,7,7,6,10,10,10,7,8,0,6,7,8,8,8,9,8,9,6,10,9,9,8,10,10,9,10,10,10,10,8,8,8,9,8,9,10,8,5,10,10,10,8,8,9,9,5,3,9,10,10,9,3,2,6,4,8,4,9,9,4,9,10,9,2,2,9,9,9,3,9,9,8,3,9,9,5,9,9,9,5,8,9,7,9,8,4,,5,5,4,5,1,1,2,4,4,,,,,,,,91,1,0,1,1,1,0,0,0,,0,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,
CO_1748272010,1,Colombia_Treatment,0.407068137478644,1,2,1,0,7,56,3,5,0,,,5,5,9,4,8,9,9,8,10,8,9,8,9,9,10,9,10,9,9,9,10,9,9,4,9,10,9,8,8,10,9,8,10,10,10,9,9,10,10,9,9,10,8,9,8,9,5,3,5,9,9,9,3,3,3,8,9,7,2,7,9,8,9,10,9,2,8,8,4,5,8,7,8,9,8,7,8,3,8,3,9,2,7,6,5,6,4,4,,5,5,4,5,1,1,4,2,2,,,,,,,,93,1,0,1,1,1,0,0,0,,0,1,0,1,1,1,0,9,8,,,7,8,9,10,10,3,10,3,10,10,8,9,2,10
CO_1748461016,1,Colombia_Treatment,0.407068137478644,0,2,1,0,7,56,8,6,1,6,6,10,10,10,3,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,10,6,10,8,9,10,10,10,3,10,3,,8,,7,9,,7,9,10,5,10,5,10,0,6,9,9,7,5,4,,5,2,,4,1,2,,1,1,2,1,0,0,0,0,1,20,1,0,1,0,1,0,1,0,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748461016,1,Colombia_Treatment,0.407068137478644,1,2,1,0,7,56,10,10,1,10,10,10,10,8,8,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,4,6,10,6,10,10,10,10,10,6,,10,8,10,10,10,10,10,10,,10,10,10,10,10,10,,9,9,8,8,10,10,8,10,0,10,8,8,7,9,4,4,1,5,4,,1,2,4,1,1,1,8,,,,,,30,1,0,1,0,1,1,1,0,,0,1,0,1,0,0,0,10,10,10,10,10,10,9,10,10,10,10,5,9,10,10,10,0,10
CO_1748690246,1,Colombia_Treatment,0.387164256160481,0,2,1,0,6,42,7,8,1,7,8,10,6,1,0,1,1,10,10,9,10,10,10,8,10,10,10,10,10,10,10,10,4,10,3,10,8,8,8,8,10,10,9,10,10,9,8,9,8,8,10,9,9,9,9,9,8,9,3,7,10,9,9,9,5,5,9,7,10,5,10,10,10,10,10,10,9,8,8,8,9,9,10,10,10,8,9,9,7,9,7,9,4,3,7,8,6,9,4,,5,5,4,4,1,4,2,1,1,1,1,0,0,0,1,0,28,1,0,0,0,1,0,1,0,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748690246,1,Colombia_Treatment,0.387164256160481,1,2,1,0,6,42,8,9,1,8,9,10,9,10,0,10,4,10,10,8,10,10,9,8,10,10,10,10,10,10,10,8,5,10,4,10,10,9,6,9,10,10,9,10,10,10,10,10,9,4,10,10,10,10,9,9,8,5,3,7,9,9,10,9,1,3,3,3,10,5,10,9,10,10,10,10,4,9,9,2,5,6,9,5,9,8,7,9,5,9,5,10,5,5,5,7,5,5,4,,5,5,4,4,1,4,,1,1,1,8,,,,,,10,1,0,1,0,1,0,1,0,,0,1,0,1,0,0,0,10,9,9,10,10,10,9,9,9,10,8,0,2,10,10,10,0,10
CO_1748613092,0,Colombia_Control,0.328269249286108,0,2,0,1,6,61,3,4,0,,,7,8,,8,8,,7,7,7,7,6,7,7,,8,9,9,9,10,9,8,,8,,7,8,8,7,8,7,,,8,7,7,7,8,,,,,,,,5,5,10,,5,0,10,10,10,5,10,5,5,10,5,10,10,10,10,10,10,5,5,10,10,5,5,10,10,10,,,10,,10,,10,5,5,5,5,5,5,2,,5,5,1,,1,,1,1,1,,,,,,,,,1,0,0,0,1,0,0,0,,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,
CO_1748613092,0,Colombia_Control,0.328269249286108,1,2,0,1,6,61,,,0,,,,,,8,,,7,,8,,8,8,,7,8,10,10,10,10,10,9,,9,,9,9,9,,9,9,,9,9,9,9,9,9,,,,,8,9,,,,,,,9,8,8,,8,,,,9,5,8,5,,,9,8,8,8,9,9,8,,5,,,,,,,9,,9,5,5,5,5,,,4,,5,5,4,,1,3,,1,1,,,,,,,,,1,0,0,0,1,0,0,0,,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,
CO_1748250480,1,Colombia_Treatment,0.64394160031259,0,2,0,0,6,48,8,10,0,,,10,10,7,8,8,8,8,8,7,6,8,8,,7,10,10,9,8,8,9,8,8,7,8,8,8,7,8,8,8,8,8,8,8,7,7,7,3,,5,6,6,7,7,7,7,,1,10,7,8,8,8,8,8,6,7,10,8,8,10,10,10,10,10,4,7,8,8,3,3,7,8,6,7,7,7,5,8,7,3,2,5,2,5,5,3,2,,5,5,4,5,1,1,2,2,1,,,,,,,,31,1,0,1,0,1,1,0,1,,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,
CO_1748250480,1,Colombia_Treatment,0.64394160031259,1,2,0,0,6,48,9,9,0,,,10,8,5,8,5,8,6,7,10,8,7,7,7,7,6,10,10,10,10,10,10,10,9,,10,,7,8,8,8,,,10,8,9,8,8,9,,7,6,6,7,8,7,7,,1,8,10,10,10,10,8,7,9,7,10,8,10,10,10,10,10,10,1,1,5,7,6,7,7,6,6,6,6,10,,7,7,7,3,4,5,5,5,6,2,1,5,5,4,4,1,1,2,4,1,,,,,,,,74,1,1,1,0,1,1,0,1,,0,1,0,1,1,1,0,5,6,7,7,8,9,7,7,8,9,9,8,9,9,8,8,9,9
CO_1748633554,1,Colombia_Treatment,1.06049047729914,0,2,1,0,3,35,9,9,0,,,8,9,6,7,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,5,,,,,10,10,10,7,7,8,6,5,6,3,,5,5,4,5,1,3,,1,1,,,,,,,,50,1,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748633554,1,Colombia_Treatment,1.06049047729914,1,2,1,0,3,35,10,10,0,,,10,10,10,9,10,5,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,8,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,8,5,10,10,10,10,8,10,10,10,10,10,2,10,10,10,10,10,10,2,2,,,,1,8,10,,,,,10,10,,,5,5,7,5,5,5,1,,5,2,4,5,1,2,,1,1,,,,,,,,,1,1,0,0,0,0,0,0,,1,0,0,1,1,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,
CO_1748692194,1,Colombia_Treatment,1.10581263408921,0,2,0,0,3,47,3,3,0,,,8,7,8,7,5,6,4,7,3,8,4,7,6,5,4,5,6,5,5,5,6,4,5,5,5,7,7,6,6,6,4,6,3,4,5,5,4,4,5,4,5,4,5,3,4,4,4,5,4,5,4,5,4,3,4,3,3,3,6,7,5,5,5,4,5,3,3,7,1,2,4,6,2,4,4,7,3,5,6,6,5,2,8,2,10,2,3,4,,5,5,4,,1,4,,,1,,,,,,,,,1,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748692194,1,Colombia_Treatment,1.10581263408921,1,2,0,0,3,47,8,8,0,,,5,6,5,4,6,6,4,3,7,5,5,5,6,4,6,,6,,,,,5,4,7,4,7,6,6,6,6,5,5,5,5,,4,,,,,5,5,5,6,4,5,5,5,4,4,6,7,6,3,5,6,1,7,6,7,9,4,3,4,4,5,3,5,5,7,7,7,7,6,5,6,4,7,7,2,5,,,,,,,4,,,5,4,,1,3,,,1,,,,,,,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,0,7,9,7,8,8,7,9,9,9,8,7,7,8,8,9,9,9,9
CO_1748607258,0,Colombia_Control,0.927764439642283,0,2,1,0,6,38,2,1,1,0,0,0,0,0,0,10,,10,10,10,8,10,10,10,10,10,10,10,10,10,3,7,8,8,1,1,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,,10,9,5,0,0,10,10,10,10,5,0,1,0,10,5,8,9,9,10,10,5,9,1,6,8,8,,8,,,,,10,,10,,8,7,3,5,5,2,2,4,,4,2,4,4,1,4,1,1,1,2,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,
CO_1748607258,0,Colombia_Control,0.927764439642283,1,2,1,0,6,38,4,8,1,4,8,6,6,0,0,0,8,10,10,2,10,10,10,10,10,10,10,10,10,10,4,10,9,10,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,10,10,,0,0,10,10,10,10,7,0,10,10,7,0,7,7,10,10,10,8,4,1,4,7,8,,8,8,8,8,5,5,7,10,6,8,5,0,4,4,0,5,2,,4,1,4,4,1,4,1,1,1,1,8,,,,,,0,1,0,1,0,1,1,1,1,,0,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,
CO_1748431100,1,Colombia_Treatment,0.614702618072866,0,2,0,0,6,60,10,10,1,10,10,10,10,10,10,10,10,10,5,0,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,5,5,10,10,0,5,10,10,10,10,10,5,10,0,10,10,10,3,0,5,5,10,10,5,10,10,10,0,10,10,0,10,5,10,10,10,10,10,5,0,10,10,10,10,10,0,10,10,10,0,10,10,10,6,10,0,8,10,10,10,5,4,1,1,5,4,4,1,,1,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748431100,1,Colombia_Treatment,0.614702618072866,1,2,0,0,6,60,9,9,1,9,9,10,10,5,10,8,6,8,10,5,2,1,10,9,10,10,10,10,10,10,10,3,0,10,10,10,10,4,2,10,10,4,10,10,10,10,10,10,5,1,7,10,10,10,3,10,7,10,0,10,5,10,10,10,1,10,4,4,10,6,10,10,10,10,10,8,3,0,10,5,10,10,5,10,9,6,3,10,6,10,7,9,2,9,10,10,9,5,4,,1,5,4,4,1,4,1,1,2,2,1,0,1,0,1,0,7,1,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,10,10,10,10,10,10,8,10,10,10,10,0,0,10,5,10,0,10
CO_1748635136,1,Colombia_Treatment,1.06049047729914,0,2,1,0,3,36,4,3,0,,,,5,2,2,8,3,7,7,8,8,5,6,,8,10,10,10,9,10,7,5,,8,,8,,8,6,9,9,9,7,9,5,,5,10,,7,9,,8,9,,,7,5,3,5,6,5,6,8,8,,,5,8,6,10,10,9,9,10,10,5,4,10,7,3,2,9,3,5,,8,6,5,7,9,9,5,3,7,4,3,8,2,,1,2,4,,1,4,2,4,1,,,,,,,,73,1,0,1,0,0,1,1,1,,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748635136,1,Colombia_Treatment,1.06049047729914,1,2,1,0,3,36,5,7,0,,,7,6,9,1,9,,9,,8,9,9,8,,9,10,10,10,9,9,9,9,5,8,9,10,9,10,9,9,9,9,9,9,9,5,9,9,9,9,7,9,8,8,9,8,8,6,,5,8,7,8,6,7,,8,,7,5,9,9,9,9,9,10,6,8,9,9,6,,7,5,6,5,5,5,5,9,4,5,3,4,7,7,7,7,2,,4,2,4,4,1,4,1,1,1,,,,,,,,,1,1,1,0,1,1,1,1,,0,1,0,1,1,0,0,10,9,9,8,7,8,7,8,8,7,9,7,,9,9,8,0,7
CO_1747627826,1,Colombia_Treatment,0.46223636246309,0,2,0,0,7,76,8,9,0,,,10,10,5,5,7,8,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,2,10,0,10,10,5,5,10,8,5,5,10,10,10,10,10,,10,10,10,10,10,10,10,3,5,5,10,10,7,7,9,8,5,5,,8,2,10,5,10,10,10,10,5,8,10,10,10,5,3,8,8,8,5,7,5,9,8,9,1,7,9,9,9,6,2,1,1,4,,5,1,4,1,2,1,,,,,,,,10,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
CO_1747627826,1,Colombia_Treatment,0.46223636246309,1,2,0,0,7,76,9,7,0,,,7,8,5,8,10,7,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,,10,0,10,10,5,2,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,7,2,10,5,0,1,5,10,0,0,0,10,8,10,10,10,10,10,10,5,0,6,5,5,,5,6,8,7,5,9,5,8,8,5,0,7,9,9,7,5,4,,1,5,4,4,1,4,1,,1,,,,,,,,5,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,2,7,9,5,8,8,7,8,7,9,9,0,5,10,5,7,0,8
CO_1748272250,1,Colombia_Treatment,0.54012687201807,0,2,0,0,7,36,7,8,0,,,9,10,6,9,5,5,3,5,8,10,7,6,10,10,10,10,10,10,10,10,9,7,9,9,10,6,5,9,6,8,,8,7,9,7,5,10,8,7,8,,,7,9,7,,9,2,10,7,,7,9,8,,5,8,8,3,10,8,9,10,10,7,2,7,7,8,8,8,8,,,7,,9,6,8,,8,1,6,7,7,6,6,4,,1,2,,1,1,2,2,2,2,,,,,,,,40,1,0,1,0,1,0,0,0,,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,
CO_1748272250,1,Colombia_Treatment,0.54012687201807,1,2,0,0,7,36,6,8,0,,,10,8,9,10,9,6,9,9,10,8,7,9,10,9,8,9,10,10,10,10,8,9,10,10,9,8,6,7,8,10,10,10,10,7,5,8,8,,7,8,10,5,9,,10,7,8,3,10,8,10,10,9,5,8,7,8,8,2,10,8,9,10,10,1,5,7,8,7,6,5,7,7,5,3,5,7,6,7,,6,1,7,7,8,6,6,2,,1,2,4,4,1,2,2,2,2,,,,,,,,40,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,10,9,10,10,8,9,10,10,10,10,9,2,8,10,8,9,1,9
CO_1748521978,1,Colombia_Treatment,0.805233983288462,0,2,1,0,3,44,7,8,1,9,8,10,10,9,5,10,5,10,9,10,5,9,10,10,10,10,10,10,10,10,9,9,10,10,,10,10,3,,10,10,,10,10,10,10,7,10,,5,8,9,10,9,5,9,8,,5,,8,5,,5,8,5,5,,5,2,9,5,10,10,10,10,,5,3,5,,,9,8,5,,,,,5,,,2,,5,,5,,4,,5,5,4,5,1,1,2,1,1,2,1,0,0,0,1,0,,1,0,1,0,1,0,0,0,,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,
