poll_id,definition_id,measure_id,source_waves,scoring_rule,missing_policy,denominator_policy,post_dependent,calibration_sample,evidence
btp-health-education-2005,standardized_testing_t1@historical-v1,standardized_testing_t1,T1,Questionnaire-oriented0..1 component recodes float32; available-item mean; cost/medical/government alpha indices sequential float32 sum then float32 division; see R/respondent_btp_health.R,Instrument nonresponse codes and system missing retained; available-item means omit missing components,Number of observed component responses among 2 inputs; empty row missing,FALSE,All454 reviewed-source rows; preserved individual scales have pairwise available-item denominators,data/btp-health-education-2005/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
btp-health-education-2005,standardized_testing_t2@historical-v1,standardized_testing_t2,T2,Questionnaire-oriented0..1 component recodes float32; available-item mean; cost/medical/government alpha indices sequential float32 sum then float32 division; see R/respondent_btp_health.R,Instrument nonresponse codes and system missing retained; available-item means omit missing components,Number of observed component responses among 2 inputs; empty row missing,TRUE,All454 reviewed-source rows; preserved individual scales have pairwise available-item denominators,data/btp-health-education-2005/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,age@historical-v1,age,T1,2008-Q129 birthyear,System missing retained; Health9999 missing,One observed demographic response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,attitude_extremity@historical-v1,attitude_extremity,T1,"Available-item mean of abs(baseline attitude-.5), each deviation and final mean stored float32; original pre-drop attitude set retained",Missing attitudes omitted; all-missing row NA,Number of observed baseline attitudes among 7 original attitudes; empty row missing,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,attitude_extremity_midterm@historical-v1,attitude_extremity_midterm,none,historical-constant-missing,structurally-absent,not-applicable,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,below_market_housing_t1@historical-v1,below_market_housing_t1,T1,Seven-point item scaled0..1; housing/below-market reversed; round7 decimals then float32; system/99 missing,Instrument nonresponse codes and system missing retained; available-item means omit missing components,Number of observed component responses among 1 inputs; empty row missing,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,below_market_housing_t2@historical-v1,below_market_housing_t2,T2,Seven-point item scaled0..1; housing/below-market reversed; round7 decimals then float32; system/99 missing,Instrument nonresponse codes and system missing retained; available-item means omit missing components,Number of observed component responses among 1 inputs; empty row missing,TRUE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,county_local_t1@historical-v1,county_local_t1,T1,Seven-point item scaled0..1; housing/below-market reversed; round7 decimals then float32; system/99 missing,Instrument nonresponse codes and system missing retained; available-item means omit missing components,Number of observed component responses among 1 inputs; empty row missing,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,county_local_t2@historical-v1,county_local_t2,T2,Seven-point item scaled0..1; housing/below-market reversed; round7 decimals then float32; system/99 missing,Instrument nonresponse codes and system missing retained; available-item means omit missing components,Number of observed component responses among 1 inputs; empty row missing,TRUE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,education_four@historical-v1,education_four,T1,Q1281/2/3/4/5/6/7 ->0/.33/.66/1/1/1/NA; higher education==1; education_three collapses interior codes to.5,System missing retained,One observed demographic/questionnaire response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,education_three@historical-v1,education_three,T1,Q1281/2/3/4/5/6/7 ->0/.33/.66/1/1/1/NA; higher education==1; education_three collapses interior codes to.5,System missing retained,One observed demographic/questionnaire response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,female@historical-v1,female,T1,"gender/ppgender/Q135 code2 ->1,code1 ->0; Health missing ->0",System missing retained,One observed demographic/questionnaire response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,high_income@historical-v1,high_income,T1,"Historical income category collapse; high-income threshold GE>5,SanMateo>4; Health entirely unavailable",System missing retained,One observed demographic/questionnaire response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,high_knowledge_joint@historical-v1,high_knowledge_joint,T1|T2,Binary item correctness from documented answer key; fixed 8-item mean stored float32; product of baseline and post correctness for joint score; double-precision gains/log/threshold from stored scores,System missing and all non-key codes score0,Fixed 8 questionnaire items; missing responses remain in denominator,TRUE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,higher_education@historical-v1,higher_education,T1,Q1281/2/3/4/5/6/7 ->0/.33/.66/1/1/1/NA; higher education==1; education_three collapses interior codes to.5,System missing retained,One observed demographic/questionnaire response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,household_income@historical-v1,household_income,T1,"Historical income category collapse; high-income threshold GE>5,SanMateo>4; Health entirely unavailable",System missing retained,One observed demographic/questionnaire response,FALSE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
san-mateo-2008,knowledge_gain@historical-v1,knowledge_gain,T1|T2,Binary item correctness from documented answer key; fixed 8-item mean stored float32; product of baseline and post correctness for joint score; double-precision gains/log/threshold from stored scores,System missing and all non-key codes score0,Fixed 8 questionnaire items; missing responses remain in denominator,TRUE,"All239 participant==1 records; extrema/group dispersion use all7 original attitudes, including less_commuting, consultation, county_state dropped later from final export",data/san-mateo-2008/questionnaire-pre.doc; vault/cdd/data/nuri/reagg.txt; historical-cdd-scripts merge03/04/06
